date;activity
2008-12-01 05:16:01;bed right, pressure mat OFF
2008-12-01 05:16:03;bed right, pressure mat ON
2008-12-01 05:16:05;bed right, pressure mat OFF
2008-12-01 05:16:06;bed right, pressure mat ON
2008-12-01 05:16:07;bed right, pressure mat OFF
2008-12-01 05:16:10;bed right, pressure mat ON
2008-12-01 05:16:11;bed right, pressure mat OFF
2008-12-01 05:16:12;bed right, pressure mat ON
2008-12-01 05:16:13;bed right, pressure mat OFF
2008-12-01 05:16:14;bed right, pressure mat ON
2008-12-01 05:16:15;bed right, pressure mat OFF
2008-12-01 05:16:17;bed right, pressure mat ON
2008-12-01 05:16:18;bed right, pressure mat OFF
2008-12-01 05:16:21;bed right, pressure mat ON
2008-12-01 05:16:22;bed right, pressure mat OFF
2008-12-01 05:16:29;bed right, pressure mat ON
2008-12-01 05:16:30;bed right, pressure mat OFF
2008-12-01 05:16:32;bed right, pressure mat ON
2008-12-01 05:16:33;bed right, pressure mat OFF
2008-12-01 05:16:34;bed right, pressure mat ON
2008-12-01 05:16:35;bed right, pressure mat OFF
2008-12-01 05:16:38;bed right, pressure mat ON
2008-12-01 05:16:40;bed right, pressure mat OFF
2008-12-01 05:16:41;bed right, pressure mat ON
2008-12-01 05:16:42;bed right, pressure mat OFF
2008-12-01 05:16:43;bed right, pressure mat ON
2008-12-01 05:16:44;bed right, pressure mat OFF
2008-12-01 05:16:45;bed right, pressure mat ON
2008-12-01 05:16:46;bed right, pressure mat OFF
2008-12-01 05:16:48;bed right, pressure mat ON
2008-12-01 05:16:50;bed right, pressure mat ON
2008-12-01 05:16:50;bed right, pressure mat OFF
2008-12-01 05:16:51;bed right, pressure mat OFF
2008-12-01 05:16:53;bed right, pressure mat ON
2008-12-01 05:16:56;bed right, pressure mat OFF
2008-12-01 05:16:58;bed right, pressure mat ON
2008-12-01 05:17:15;bed right, pressure mat OFF
2008-12-01 05:17:16;bed right, pressure mat ON
2008-12-01 05:17:18;bed right, pressure mat OFF
2008-12-01 05:17:20;bed right, pressure mat ON
2008-12-01 05:17:22;bed right, pressure mat OFF
2008-12-01 05:17:25;bed right, pressure mat ON
2008-12-01 05:17:26;bed right, pressure mat OFF
2008-12-01 05:17:27;bed right, pressure mat ON
2008-12-01 05:17:28;bed right, pressure mat OFF
2008-12-01 05:17:29;bed right, pressure mat ON
2008-12-01 05:17:30;bed right, pressure mat OFF
2008-12-01 05:17:32;bed right, pressure mat ON
2008-12-01 05:17:33;bed right, pressure mat OFF
2008-12-01 05:17:35;bed right, pressure mat ON
2008-12-01 05:17:38;bed right, pressure mat OFF
2008-12-01 05:17:39;bed right, pressure mat ON
2008-12-01 05:17:40;bed right, pressure mat OFF
2008-12-01 05:17:43;bed right, pressure mat ON
2008-12-01 05:17:46;bed right, pressure mat OFF
2008-12-01 05:17:49;bed right, pressure mat ON
2008-12-01 05:17:53;bed right, pressure mat OFF
2008-12-01 05:17:54;bed right, pressure mat ON
2008-12-01 05:17:55;bed right, pressure mat OFF
2008-12-01 05:17:58;bed right, pressure mat ON
2008-12-01 05:17:59;bed right, pressure mat ON
2008-12-01 05:17:59;bed right, pressure mat OFF
2008-12-01 05:18:00;bed right, pressure mat OFF
2008-12-01 05:18:03;bed right, pressure mat ON
2008-12-01 05:18:04;bed right, pressure mat OFF
2008-12-01 05:18:06;bed right, pressure mat ON
2008-12-01 05:18:07;bed right, pressure mat OFF
2008-12-01 05:18:08;bed right, pressure mat ON
2008-12-01 05:18:09;bed right, pressure mat OFF
2008-12-01 05:18:10;bed right, pressure mat ON
2008-12-01 05:18:11;bed right, pressure mat OFF
2008-12-01 05:18:12;bed right, pressure mat ON
2008-12-01 05:18:13;bed right, pressure mat OFF
2008-12-01 05:18:14;bed right, pressure mat ON
2008-12-01 05:18:15;bed right, pressure mat OFF
2008-12-01 05:18:17;bed right, pressure mat ON
2008-12-01 05:18:18;bed right, pressure mat OFF
2008-12-01 05:18:20;bed right, pressure mat ON
2008-12-01 05:18:22;bed right, pressure mat OFF
2008-12-01 05:18:25;bed right, pressure mat ON
2008-12-01 05:18:26;bed right, pressure mat OFF
2008-12-01 05:18:27;bed right, pressure mat ON
2008-12-01 05:18:28;bed right, pressure mat OFF
2008-12-01 05:18:30;bed right, pressure mat ON
2008-12-01 05:18:34;bed right, pressure mat OFF
2008-12-01 05:18:36;bed right, pressure mat ON
2008-12-01 05:18:37;bed right, pressure mat ON
2008-12-01 05:18:37;bed right, pressure mat OFF
2008-12-01 05:18:38;bed right, pressure mat OFF
2008-12-01 05:18:39;bed right, pressure mat ON
2008-12-01 05:18:40;bed right, pressure mat OFF
2008-12-01 05:18:41;bed right, pressure mat ON
2008-12-01 05:18:42;bed right, pressure mat OFF
2008-12-01 05:18:45;bed right, pressure mat ON
2008-12-01 05:18:47;bed right, pressure mat OFF
2008-12-01 05:18:49;bed right, pressure mat ON
2008-12-01 05:18:51;bed right, pressure mat OFF
2008-12-01 05:18:52;bed right, pressure mat ON
2008-12-01 05:18:53;bed right, pressure mat OFF
2008-12-01 05:18:54;bed right, pressure mat ON
2008-12-01 05:18:55;bed right, pressure mat OFF
2008-12-01 05:18:57;bed right, pressure mat ON
2008-12-01 05:18:58;bed right, pressure mat OFF
2008-12-01 05:19:01;bed right, pressure mat ON
2008-12-01 05:19:03;bed right, pressure mat OFF
2008-12-01 05:19:04;bed right, pressure mat ON
2008-12-01 05:19:05;bed right, pressure mat OFF
2008-12-01 05:19:07;bed right, pressure mat ON
2008-12-01 05:19:09;bed right, pressure mat OFF
2008-12-01 05:19:10;bed right, pressure mat ON
2008-12-01 05:19:11;bed right, pressure mat OFF
2008-12-01 05:19:12;bed right, pressure mat ON
2008-12-01 05:19:13;bed right, pressure mat OFF
2008-12-01 05:19:14;bed right, pressure mat ON
2008-12-01 05:19:15;bed right, pressure mat OFF
2008-12-01 05:19:17;bed right, pressure mat ON
2008-12-01 05:19:18;bed right, pressure mat OFF
2008-12-01 05:19:19;bed right, pressure mat ON
2008-12-01 05:19:20;bed right, pressure mat OFF
2008-12-01 05:19:21;bed right, pressure mat ON
2008-12-01 05:19:22;bed right, pressure mat OFF
2008-12-01 05:19:24;bed right, pressure mat ON
2008-12-01 05:19:26;bed right, pressure mat OFF
2008-12-01 05:19:27;bed right, pressure mat ON
2008-12-01 05:19:28;bed right, pressure mat OFF
2008-12-01 05:19:29;bed right, pressure mat ON
2008-12-01 05:19:30;bed right, pressure mat OFF
2008-12-01 05:19:32;bed right, pressure mat ON
2008-12-01 05:19:34;bed right, pressure mat OFF
2008-12-01 05:19:35;bed right, pressure mat ON
2008-12-01 05:19:36;bed right, pressure mat OFF
2008-12-01 05:19:36;bed right, pressure mat ON
2008-12-01 05:19:37;bed right, pressure mat OFF
2008-12-01 05:19:39;bed right, pressure mat ON
2008-12-01 05:19:42;bed right, pressure mat OFF
2008-12-01 05:19:44;bed right, pressure mat ON
2008-12-01 05:19:47;bed right, pressure mat OFF
2008-12-01 05:19:48;bed right, pressure mat ON
2008-12-01 05:19:49;bed right, pressure mat OFF
2008-12-01 05:19:50;bed right, pressure mat ON
2008-12-01 05:19:51;bed right, pressure mat OFF
2008-12-01 05:19:53;bed right, pressure mat ON
2008-12-01 05:19:55;bed right, pressure mat OFF
2008-12-01 05:19:57;bed right, pressure mat ON
2008-12-01 05:19:58;bed right, pressure mat OFF
2008-12-01 05:19:59;bed right, pressure mat ON
2008-12-01 05:20:00;bed right, pressure mat OFF
2008-12-01 05:20:01;bed right, pressure mat ON
2008-12-01 05:20:02;bed right, pressure mat OFF
2008-12-01 05:20:06;bed right, pressure mat ON
2008-12-01 05:20:07;bed right, pressure mat OFF
2008-12-01 05:20:10;bed right, pressure mat ON
2008-12-01 05:20:11;bed right, pressure mat OFF
2008-12-01 05:20:12;bed right, pressure mat ON
2008-12-01 05:20:13;bed right, pressure mat OFF
2008-12-01 05:20:14;bed right, pressure mat ON
2008-12-01 05:20:15;bed right, pressure mat OFF
2008-12-01 05:20:16;bed right, pressure mat ON
2008-12-01 05:20:17;bed right, pressure mat OFF
2008-12-01 05:20:19;bed right, pressure mat ON
2008-12-01 05:20:23;bed right, pressure mat OFF
2008-12-01 05:20:25;bed right, pressure mat ON
2008-12-01 05:20:26;bed right, pressure mat OFF
2008-12-01 05:20:28;bed right, pressure mat ON
2008-12-01 05:20:30;bed right, pressure mat OFF
2008-12-01 05:20:32;bed right, pressure mat ON
2008-12-01 05:20:33;bed right, pressure mat OFF
2008-12-01 05:20:35;bed right, pressure mat ON
2008-12-01 05:20:37;bed right, pressure mat OFF
2008-12-01 05:20:38;bed right, pressure mat ON
2008-12-01 05:20:39;bed right, pressure mat OFF
2008-12-01 05:20:40;bed right, pressure mat ON
2008-12-01 05:20:41;bed right, pressure mat OFF
2008-12-01 05:20:43;bed right, pressure mat ON
2008-12-01 05:20:46;bed right, pressure mat OFF
2008-12-01 05:20:47;bed right, pressure mat ON
2008-12-01 05:20:48;bed right, pressure mat OFF
2008-12-01 05:20:48;bed right, pressure mat ON
2008-12-01 05:20:49;bed right, pressure mat OFF
2008-12-01 05:20:51;bed right, pressure mat ON
2008-12-01 05:20:52;bed right, pressure mat ON
2008-12-01 05:20:52;bed right, pressure mat OFF
2008-12-01 05:20:53;bed right, pressure mat OFF
2008-12-01 05:20:56;bed right, pressure mat ON
2008-12-01 05:20:57;bed right, pressure mat OFF
2008-12-01 05:20:59;bed right, pressure mat ON
2008-12-01 05:21:00;bed right, pressure mat OFF
2008-12-01 05:21:01;bed right, pressure mat ON
2008-12-01 05:21:02;bed right, pressure mat OFF
2008-12-01 05:21:05;bed right, pressure mat ON
2008-12-01 05:21:07;bed right, pressure mat OFF
2008-12-01 05:21:09;bed right, pressure mat ON
2008-12-01 05:21:12;bed right, pressure mat ON
2008-12-01 05:21:12;bed right, pressure mat OFF
2008-12-01 05:21:13;bed right, pressure mat OFF
2008-12-01 05:21:15;bed right, pressure mat ON
2008-12-01 05:21:19;bed right, pressure mat OFF
2008-12-01 05:21:22;bed right, pressure mat ON
2008-12-01 05:21:23;bed right, pressure mat OFF
2008-12-01 05:21:24;bed right, pressure mat ON
2008-12-01 05:21:25;bed right, pressure mat OFF
2008-12-01 05:21:27;bed right, pressure mat ON
2008-12-01 05:21:28;bed right, pressure mat OFF
2008-12-01 05:21:29;bed right, pressure mat ON
2008-12-01 05:21:30;bed right, pressure mat OFF
2008-12-01 05:21:31;bed right, pressure mat ON
2008-12-01 05:21:32;bed right, pressure mat OFF
2008-12-01 05:21:33;bed right, pressure mat ON
2008-12-01 05:21:34;bed right, pressure mat OFF
2008-12-01 05:21:36;bed right, pressure mat ON
2008-12-01 05:21:38;bed right, pressure mat OFF
2008-12-01 05:21:40;bed right, pressure mat ON
2008-12-01 05:21:42;bed right, pressure mat OFF
2008-12-01 05:21:43;bed right, pressure mat ON
2008-12-01 05:21:44;bed right, pressure mat OFF
2008-12-01 05:21:47;bed right, pressure mat ON
2008-12-01 05:21:49;bed right, pressure mat OFF
2008-12-01 05:21:51;bed right, pressure mat ON
2008-12-01 05:21:54;bed right, pressure mat OFF
2008-12-01 05:21:55;bed right, pressure mat ON
2008-12-01 05:21:56;bed right, pressure mat OFF
2008-12-01 05:21:57;bed right, pressure mat ON
2008-12-01 05:21:58;bed right, pressure mat OFF
2008-12-01 05:21:59;bed right, pressure mat ON
2008-12-01 05:22:00;bed right, pressure mat OFF
2008-12-01 05:22:01;bed right, pressure mat ON
2008-12-01 05:22:02;bed right, pressure mat OFF
2008-12-01 05:22:03;bed right, pressure mat ON
2008-12-01 05:22:04;bed right, pressure mat OFF
2008-12-01 05:22:04;bed right, pressure mat ON
2008-12-01 05:22:05;bed right, pressure mat OFF
2008-12-01 05:22:06;bed right, pressure mat ON
2008-12-01 05:22:07;bed right, pressure mat OFF
2008-12-01 05:22:09;bed right, pressure mat ON
2008-12-01 05:22:12;bed right, pressure mat OFF
2008-12-01 05:22:15;bed right, pressure mat ON
2008-12-01 05:22:16;bed right, pressure mat OFF
2008-12-01 05:22:19;bed right, pressure mat ON
2008-12-01 05:22:20;bed right, pressure mat OFF
2008-12-01 05:22:23;bed right, pressure mat ON
2008-12-01 05:22:25;bed right, pressure mat OFF
2008-12-01 05:22:27;bed right, pressure mat ON
2008-12-01 05:22:28;bed right, pressure mat OFF
2008-12-01 05:22:30;bed right, pressure mat ON
2008-12-01 05:22:32;bed right, pressure mat OFF
2008-12-01 05:22:33;bed right, pressure mat ON
2008-12-01 05:22:34;bed right, pressure mat OFF
2008-12-01 05:22:42;bed right, pressure mat ON
2008-12-01 05:22:43;bed right, pressure mat OFF
2008-12-01 05:22:44;bed right, pressure mat ON
2008-12-01 05:22:45;bed right, pressure mat OFF
2008-12-01 05:22:51;bed right, pressure mat ON
2008-12-01 05:22:52;bed right, pressure mat OFF
2008-12-01 05:22:53;bed right, pressure mat ON
2008-12-01 05:22:54;bed right, pressure mat OFF
2008-12-01 05:23:00;bed right, pressure mat ON
2008-12-01 05:23:01;bed right, pressure mat OFF
2008-12-01 05:23:03;bed right, pressure mat ON
2008-12-01 05:23:04;bed right, pressure mat OFF
2008-12-01 05:23:08;bed right, pressure mat ON
2008-12-01 05:23:09;bed right, pressure mat OFF
2008-12-01 05:23:11;bed right, pressure mat ON
2008-12-01 05:23:12;bed right, pressure mat OFF
2008-12-01 05:23:13;bed right, pressure mat ON
2008-12-01 05:23:14;bed right, pressure mat OFF
2008-12-01 05:23:15;bed right, pressure mat ON
2008-12-01 05:23:16;bed right, pressure mat OFF
2008-12-01 05:23:17;bed right, pressure mat ON
2008-12-01 05:23:18;bed right, pressure mat OFF
2008-12-01 05:23:21;bed right, pressure mat ON
2008-12-01 05:23:23;bed right, pressure mat OFF
2008-12-01 05:23:24;bed right, pressure mat ON
2008-12-01 05:23:25;bed right, pressure mat OFF
2008-12-01 05:23:28;bed right, pressure mat ON
2008-12-01 05:23:29;bed right, pressure mat OFF
2008-12-01 05:23:33;bed right, pressure mat ON
2008-12-01 05:23:34;bed right, pressure mat OFF
2008-12-01 05:23:35;bed right, pressure mat ON
2008-12-01 05:23:36;bed right, pressure mat OFF
2008-12-01 05:23:39;bed right, pressure mat ON
2008-12-01 05:23:41;bed right, pressure mat OFF
2008-12-01 05:23:43;bed right, pressure mat ON
2008-12-01 05:23:44;bed right, pressure mat OFF
2008-12-01 05:23:45;bed right, pressure mat ON
2008-12-01 05:23:46;bed right, pressure mat OFF
2008-12-01 05:23:48;bed right, pressure mat ON
2008-12-01 05:23:49;bed right, pressure mat OFF
2008-12-01 05:23:50;bed right, pressure mat ON
2008-12-01 05:23:52;bed right, pressure mat OFF
2008-12-01 05:23:53;bed right, pressure mat ON
2008-12-01 05:23:54;bed right, pressure mat OFF
2008-12-01 05:23:55;bed right, pressure mat ON
2008-12-01 05:23:56;bed right, pressure mat OFF
2008-12-01 05:23:58;bed right, pressure mat ON
2008-12-01 05:23:59;bed right, pressure mat ON
2008-12-01 05:23:59;bed right, pressure mat OFF
2008-12-01 05:24:00;bed right, pressure mat OFF
2008-12-01 05:24:03;bed right, pressure mat ON
2008-12-01 05:24:06;bed right, pressure mat OFF
2008-12-01 05:24:12;bed right, pressure mat ON
2008-12-01 05:24:13;bed right, pressure mat OFF
2008-12-01 05:24:14;bed right, pressure mat ON
2008-12-01 05:24:15;bed right, pressure mat OFF
2008-12-01 05:24:16;bed right, pressure mat ON
2008-12-01 05:24:17;bed right, pressure mat OFF
2008-12-01 05:24:18;bed right, pressure mat ON
2008-12-01 05:24:19;bed right, pressure mat OFF
2008-12-01 05:24:22;bed right, pressure mat ON
2008-12-01 05:24:24;bed right, pressure mat OFF
2008-12-01 05:24:25;bed right, pressure mat ON
2008-12-01 05:24:26;bed right, pressure mat OFF
2008-12-01 05:24:27;bed right, pressure mat ON
2008-12-01 05:24:28;bed right, pressure mat OFF
2008-12-01 05:24:32;bed right, pressure mat ON
2008-12-01 05:24:33;bed right, pressure mat OFF
2008-12-01 05:24:36;bed right, pressure mat ON
2008-12-01 05:24:37;bed right, pressure mat OFF
2008-12-01 05:24:45;bed right, pressure mat ON
2008-12-01 05:24:46;bed right, pressure mat OFF
2008-12-01 05:24:58;bed right, pressure mat ON
2008-12-01 05:24:59;bed right, pressure mat OFF
2008-12-01 05:25:00;bed right, pressure mat ON
2008-12-01 05:25:01;bed right, pressure mat OFF
2008-12-01 05:25:02;bed right, pressure mat ON
2008-12-01 05:25:03;bed right, pressure mat OFF
2008-12-01 05:25:04;bed right, pressure mat ON
2008-12-01 05:25:05;bed right, pressure mat OFF
2008-12-01 05:25:07;bed right, pressure mat ON
2008-12-01 05:25:08;bed right, pressure mat OFF
2008-12-01 05:25:10;bed right, pressure mat ON
2008-12-01 05:25:12;bed right, pressure mat OFF
2008-12-01 05:25:13;bed right, pressure mat ON
2008-12-01 05:25:14;bed right, pressure mat OFF
2008-12-01 05:25:15;bed right, pressure mat ON
2008-12-01 05:25:16;bed right, pressure mat OFF
2008-12-01 05:25:17;bed right, pressure mat ON
2008-12-01 05:25:18;bed right, pressure mat OFF
2008-12-01 05:25:19;bed right, pressure mat ON
2008-12-01 05:25:20;bed right, pressure mat OFF
2008-12-01 05:25:21;bed right, pressure mat ON
2008-12-01 05:25:22;bed right, pressure mat OFF
2008-12-01 05:25:24;bed right, pressure mat ON
2008-12-01 05:25:25;bed right, pressure mat OFF
2008-12-01 05:25:26;bed right, pressure mat ON
2008-12-01 05:25:27;bed right, pressure mat OFF
2008-12-01 05:25:30;bed right, pressure mat ON
2008-12-01 05:25:34;bed right, pressure mat OFF
2008-12-01 05:25:40;bed right, pressure mat ON
2008-12-01 05:25:41;bed right, pressure mat OFF
2008-12-01 05:25:43;bed right, pressure mat ON
2008-12-01 05:25:44;bed right, pressure mat OFF
2008-12-01 05:25:47;bed right, pressure mat ON
2008-12-01 05:25:48;bed right, pressure mat OFF
2008-12-01 05:25:49;bed right, pressure mat ON
2008-12-01 05:25:50;bed right, pressure mat OFF
2008-12-01 05:25:54;bed right, pressure mat ON
2008-12-01 05:25:55;bed right, pressure mat OFF
2008-12-01 05:25:57;bed right, pressure mat ON
2008-12-01 05:25:58;bed right, pressure mat OFF
2008-12-01 05:26:01;bed right, pressure mat ON
2008-12-01 05:26:02;bed right, pressure mat OFF
2008-12-01 05:26:05;bed right, pressure mat ON
2008-12-01 05:26:08;bed right, pressure mat OFF
2008-12-01 05:26:09;bed right, pressure mat ON
2008-12-01 05:26:11;bed right, pressure mat OFF
2008-12-01 05:26:12;bed right, pressure mat ON
2008-12-01 05:26:13;bed right, pressure mat OFF
2008-12-01 05:26:16;bed right, pressure mat ON
2008-12-01 05:26:17;bed right, pressure mat OFF
2008-12-01 05:26:19;bed right, pressure mat ON
2008-12-01 05:26:23;bed right, pressure mat ON
2008-12-01 05:26:23;bed right, pressure mat OFF
2008-12-01 05:26:24;bed right, pressure mat OFF
2008-12-01 05:26:25;bed right, pressure mat ON
2008-12-01 05:26:26;bed right, pressure mat OFF
2008-12-01 05:26:29;bed right, pressure mat ON
2008-12-01 05:26:30;bed right, pressure mat OFF
2008-12-01 05:26:31;bed right, pressure mat ON
2008-12-01 05:26:32;bed right, pressure mat OFF
2008-12-01 05:26:33;bed right, pressure mat ON
2008-12-01 05:26:34;bed right, pressure mat OFF
2008-12-01 05:26:36;bed right, pressure mat ON
2008-12-01 05:26:38;bed right, pressure mat OFF
2008-12-01 05:26:39;bed right, pressure mat ON
2008-12-01 05:26:40;bed right, pressure mat OFF
2008-12-01 05:26:41;bed right, pressure mat ON
2008-12-01 05:26:42;bed right, pressure mat OFF
2008-12-01 05:26:43;bed right, pressure mat ON
2008-12-01 05:26:44;bed right, pressure mat OFF
2008-12-01 05:26:46;bed right, pressure mat ON
2008-12-01 05:26:47;bed right, pressure mat OFF
2008-12-01 05:26:48;bed right, pressure mat ON
2008-12-01 05:26:49;bed right, pressure mat OFF
2008-12-01 05:26:51;bed right, pressure mat ON
2008-12-01 05:26:53;bed right, pressure mat OFF
2008-12-01 05:26:54;bed right, pressure mat ON
2008-12-01 05:26:58;bed right, pressure mat ON
2008-12-01 05:26:58;bed right, pressure mat OFF
2008-12-01 05:26:59;bed right, pressure mat OFF
2008-12-01 05:27:01;bed right, pressure mat ON
2008-12-01 05:27:05;bed right, pressure mat OFF
2008-12-01 05:27:07;bed right, pressure mat ON
2008-12-01 05:27:08;bed right, pressure mat OFF
2008-12-01 05:27:10;bed right, pressure mat ON
2008-12-01 05:27:11;bed right, pressure mat OFF
2008-12-01 05:27:13;bed right, pressure mat ON
2008-12-01 05:27:14;bed right, pressure mat OFF
2008-12-01 05:27:16;bed right, pressure mat ON
2008-12-01 05:27:17;bed right, pressure mat OFF
2008-12-01 05:27:18;bed right, pressure mat ON
2008-12-01 05:27:19;bed right, pressure mat OFF
2008-12-01 05:27:20;bed right, pressure mat ON
2008-12-01 05:27:21;bed right, pressure mat OFF
2008-12-01 05:27:26;bed right, pressure mat ON
2008-12-01 05:27:27;bed right, pressure mat OFF
2008-12-01 05:27:31;bed right, pressure mat ON
2008-12-01 05:27:33;bed right, pressure mat OFF
2008-12-01 05:27:34;bed right, pressure mat ON
2008-12-01 05:27:35;bed right, pressure mat OFF
2008-12-01 05:27:36;bed right, pressure mat ON
2008-12-01 05:27:37;bed right, pressure mat OFF
2008-12-01 05:27:40;bed right, pressure mat ON
2008-12-01 05:27:41;bed right, pressure mat OFF
2008-12-01 05:27:43;bed right, pressure mat ON
2008-12-01 05:27:44;bed right, pressure mat OFF
2008-12-01 05:27:50;bed right, pressure mat ON
2008-12-01 05:27:51;bed right, pressure mat OFF
2008-12-01 05:27:54;bed right, pressure mat ON
2008-12-01 05:27:55;bed right, pressure mat OFF
2008-12-01 05:27:56;bed right, pressure mat ON
2008-12-01 05:27:57;bed right, pressure mat OFF
2008-12-01 05:28:00;bed right, pressure mat ON
2008-12-01 05:28:01;bed right, pressure mat OFF
2008-12-01 05:28:06;bed right, pressure mat ON
2008-12-01 05:28:12;bed right, pressure mat OFF
2008-12-01 05:28:24;bed right, pressure mat ON
2008-12-01 05:28:26;bed right, pressure mat OFF
2008-12-01 05:28:29;bed right, pressure mat ON
2008-12-01 05:28:33;bed right, pressure mat OFF
2008-12-01 05:28:39;bed right, pressure mat ON
2008-12-01 05:28:40;bed right, pressure mat OFF
2008-12-01 05:28:47;bed right, pressure mat ON
2008-12-01 05:28:48;bed right, pressure mat OFF
2008-12-01 05:28:58;bed right, pressure mat ON
2008-12-01 05:29:01;bed right, pressure mat OFF
2008-12-01 05:29:04;bed right, pressure mat ON
2008-12-01 05:29:05;bed right, pressure mat OFF
2008-12-01 05:29:07;bed right, pressure mat ON
2008-12-01 05:29:08;bed right, pressure mat OFF
2008-12-01 05:29:09;bed right, pressure mat ON
2008-12-01 05:29:10;bed right, pressure mat OFF
2008-12-01 05:29:11;bed right, pressure mat ON
2008-12-01 05:29:12;bed right, pressure mat OFF
2008-12-01 05:29:14;bed right, pressure mat ON
2008-12-01 05:29:16;bed right, pressure mat OFF
2008-12-01 05:29:17;bed right, pressure mat ON
2008-12-01 05:29:18;bed right, pressure mat OFF
2008-12-01 05:29:21;bed right, pressure mat ON
2008-12-01 05:29:22;bed right, pressure mat OFF
2008-12-01 05:29:24;bed right, pressure mat ON
2008-12-01 05:29:25;bed right, pressure mat OFF
2008-12-01 05:29:27;bed right, pressure mat ON
2008-12-01 05:29:28;bed right, pressure mat OFF
2008-12-01 05:29:31;bed right, pressure mat ON
2008-12-01 05:29:32;bed right, pressure mat OFF
2008-12-01 05:29:35;bed right, pressure mat ON
2008-12-01 05:29:36;bed right, pressure mat OFF
2008-12-01 05:29:51;bed right, pressure mat ON
2008-12-01 05:29:58;bed right, pressure mat OFF
2008-12-01 05:30:07;bed right, pressure mat ON
2008-12-01 05:30:08;bed right, pressure mat OFF
2008-12-01 05:30:14;bed right, pressure mat ON
2008-12-01 05:30:15;bed right, pressure mat OFF
2008-12-01 05:30:17;bed right, pressure mat ON
2008-12-01 05:30:18;bed right, pressure mat OFF
2008-12-01 05:30:21;bed right, pressure mat ON
2008-12-01 05:30:22;bed right, pressure mat OFF
2008-12-01 05:30:24;bed right, pressure mat ON
2008-12-01 05:30:25;bed right, pressure mat OFF
2008-12-01 05:30:28;bed right, pressure mat ON
2008-12-01 05:30:29;bed right, pressure mat OFF
2008-12-01 05:30:31;bed right, pressure mat ON
2008-12-01 05:30:32;bed right, pressure mat OFF
2008-12-01 05:30:35;bed right, pressure mat ON
2008-12-01 05:30:36;bed right, pressure mat OFF
2008-12-01 05:30:37;bed right, pressure mat ON
2008-12-01 05:30:38;bed right, pressure mat OFF
2008-12-01 05:30:41;bed right, pressure mat ON
2008-12-01 05:30:43;bed right, pressure mat OFF
2008-12-01 05:30:44;bed right, pressure mat ON
2008-12-01 05:30:45;bed right, pressure mat OFF
2008-12-01 05:30:46;bed right, pressure mat ON
2008-12-01 05:30:47;bed right, pressure mat OFF
2008-12-01 05:30:48;bed right, pressure mat ON
2008-12-01 05:30:49;bed right, pressure mat OFF
2008-12-01 05:30:51;bed right, pressure mat ON
2008-12-01 05:30:53;bed right, pressure mat OFF
2008-12-01 05:30:54;bed right, pressure mat ON
2008-12-01 05:30:55;bed right, pressure mat OFF
2008-12-01 05:30:56;bed right, pressure mat ON
2008-12-01 05:30:57;bed right, pressure mat OFF
2008-12-01 05:30:58;bed right, pressure mat ON
2008-12-01 05:30:59;bed right, pressure mat OFF
2008-12-01 05:31:01;bed right, pressure mat ON
2008-12-01 05:31:02;bed right, pressure mat OFF
2008-12-01 05:31:04;bed right, pressure mat ON
2008-12-01 05:31:05;bed right, pressure mat OFF
2008-12-01 05:31:11;bed right, pressure mat ON
2008-12-01 05:31:12;bed right, pressure mat OFF
2008-12-01 05:31:14;bed right, pressure mat ON
2008-12-01 05:31:15;bed right, pressure mat OFF
2008-12-01 05:31:18;bed right, pressure mat ON
2008-12-01 05:31:19;bed right, pressure mat OFF
2008-12-01 05:31:22;bed right, pressure mat ON
2008-12-01 05:31:23;bed right, pressure mat ON
2008-12-01 05:31:23;bed right, pressure mat OFF
2008-12-01 05:31:24;bed right, pressure mat OFF
2008-12-01 05:31:27;bed right, pressure mat ON
2008-12-01 05:31:28;bed right, pressure mat OFF
2008-12-01 05:31:32;bed right, pressure mat ON
2008-12-01 05:31:45;bed right, pressure mat OFF
2008-12-01 05:31:46;bed right, pressure mat ON
2008-12-01 05:31:47;bed right, pressure mat OFF
2008-12-01 05:31:50;bed right, pressure mat ON
2008-12-01 05:31:51;bed right, pressure mat OFF
2008-12-01 05:31:54;bed right, pressure mat ON
2008-12-01 05:31:55;bed right, pressure mat OFF
2008-12-01 05:31:57;bed right, pressure mat ON
2008-12-01 05:31:58;bed right, pressure mat OFF
2008-12-01 05:32:04;bed right, pressure mat ON
2008-12-01 05:32:07;bed right, pressure mat OFF
2008-12-01 05:32:08;bed right, pressure mat ON
2008-12-01 05:32:09;bed right, pressure mat OFF
2008-12-01 05:32:11;bed right, pressure mat ON
2008-12-01 05:32:12;bed right, pressure mat OFF
2008-12-01 05:32:13;bed right, pressure mat ON
2008-12-01 05:32:14;bed right, pressure mat OFF
2008-12-01 05:45:39;bed right, pressure mat ON
2008-12-01 05:45:40;bed right, pressure mat OFF
2008-12-01 05:45:43;bed right, pressure mat ON
2008-12-01 05:45:44;bed right, pressure mat OFF
2008-12-01 05:46:33;bed right, pressure mat ON
2008-12-01 05:46:34;bed right, pressure mat OFF
2008-12-01 05:47:31;bed right, pressure mat ON
2008-12-01 05:47:32;bed right, pressure mat OFF
2008-12-01 05:48:00;bed right, pressure mat ON
2008-12-01 05:48:01;bed right, pressure mat OFF
2008-12-01 05:48:08;bed right, pressure mat ON
